iso3,year,imports_from_vn_usd,vn_reported_exports_usd
MYS,2008,2310137125.0,2030402425.0
MYS,2009,2064523845.0,1775157304.0
MYS,2010,2598913932.0,2093117901.0
MYS,2011,3376825672.0,2770807985.0
MYS,2012,5207817807.0,4500284114.0
MYS,2013,6035697612.0,4984467878.0
MYS,2014,4665923579.0,3926398319.0
MYS,2015,4843910418.0,3577076596.0
MYS,2016,4535963673.0,3341986324.58
MYS,2017,5267866122.52,4204340138.9
MYS,2018,4821895640.19,4064629590.09
MYS,2019,4728820896.22,3789343112.22
MYS,2020,4285012696.28,3387832901.0
MYS,2021,5735376759.66,4383038018.64
NAM,2002,1975.0,16585.0
NAM,2003,18796.0,10637.0
NAM,2004,8173.0,66055.0
NAM,2005,1324989.0,898690.0
NAM,2006,780695.0,499111.0
NAM,2007,399731.0,1640809.0
NAM,2008,121097.0,0
NAM,2009,1425180.0,0
NAM,2010,805492.0,1354542.0
NAM,2011,310585.0,0
NAM,2012,934284.0,0
NAM,2013,243049.0,782233.0
NAM,2014,1732901.0,1608261.0
NAM,2015,1663610.0,1596402.0
NAM,2016,227781.0,0
NAM,2017,1351458.13,0
NAM,2018,2215536.31,0
NAM,2019,2835827.89,0
NAM,2020,2553437.18,0
NAM,2021,3110257.17,0
NCL,2002,2797442.0,353558.0
NCL,2003,3630609.0,414298.0
NCL,2004,7147256.0,1209187.0
NCL,2005,13694331.0,1191413.0
NCL,2006,6144214.0,2111527.0
NCL,2007,6481211.0,1510142.0
NCL,2008,17098635.0,3823190.0
NCL,2009,8545362.0,3477994.0
NCL,2010,13816773.0,7749064.0
NCL,2011,15916734.0,10610464.0
NCL,2012,16984377.0,8924784.0
NCL,2013,14575766.0,8011289.0
NCL,2014,16708173.0,4981111.0
NCL,2015,26661302.0,9958345.0
NER,2002,1175733.0,785222.0
NER,2003,1181634.0,1300207.0
NER,2004,9330821.0,5729718.0
NER,2005,20043778.0,6496479.0
NER,2006,8879859.0,2905470.0
NER,2007,3338357.0,1288864.0
NER,2008,18086911.0,4171785.0
NER,2009,15220454.0,0
NER,2010,22113379.0,0
NER,2011,2901771.0,0
NER,2012,5266012.0,0
NER,2013,8073830.0,0
NER,2014,6367873.0,0
NER,2015,4521102.0,0
NER,2016,3473167.6,0
NER,2017,6254149.11,0
NER,2018,11614570.65,0
NER,2019,641419.0,0
NER,2020,13307659.38,0
NER,2021,12379242.62,0
NGA,2002,6082705.0,9408036.0
NGA,2003,6943599.0,10513256.0
NGA,2004,0,11352108.0
NGA,2005,0,17110277.0
NGA,2006,14327497.0,32956928.0
NGA,2007,16410008.0,34112234.0
NGA,2008,44968229.0,64179932.0
NGA,2009,35551190.0,66881020.0
NGA,2010,19022007.0,109756343.0
NGA,2011,45932275.0,70524107.0
NGA,2012,125798669.0,112683620.0
NGA,2013,55865726.0,147878312.0
NGA,2014,97594120.0,182849536.0
NGA,2015,58775059.77,112998276.0
NGA,2016,20953158.0,71353127.55
NGA,2017,25586294.05,63771875.1
NGA,2018,36950286.87,115451428.94
NGA,2019,68745254.02,127114377.61
NGA,2020,139725458.82,134956891.0
NGA,2021,104120888.78,158042139.82
NIC,2002,277176.0,77005.0
NIC,2003,142919.0,446810.0
NIC,2004,213350.0,477030.0
NIC,2005,2008790.0,1463642.0
NIC,2006,3344628.0,1795120.0
NIC,2007,3341429.0,2639819.0
NIC,2008,2103372.0,2503912.0
NIC,2009,3681254.0,3877294.0
NIC,2010,5989293.0,5365091.0
NIC,2011,7330346.0,11366099.0
NIC,2012,7353993.0,8029848.0
NIC,2013,9331049.0,0
NIC,2014,11809030.0,0
NIC,2015,21224391.0,16454332.0
NIC,2016,37003759.75,22594323.03
NIC,2017,39044006.32,21795350.9
NIC,2018,35640696.76,0
NIC,2019,39502896.59,0
NIC,2020,43549114.06,0
NIC,2021,49799450.59,0
NLD,2002,307943446.0,404251621.0
NLD,2003,359502285.0,492990000.0
NLD,2004,481138544.0,581910674.0
NLD,2005,468276021.0,659165827.0
NLD,2006,627444392.0,857431100.0
NLD,2007,846594005.0,1182131717.0
NLD,2008,1078766172.0,1577431748.0
NLD,2009,1011903847.0,1355633335.0
NLD,2010,1190340299.0,1688311695.0
NLD,2011,1585139477.67,2147980219.0
NLD,2012,2059772514.53,2476218372.0
NLD,2013,2511604806.82,2936240559.0
NLD,2014,2675579455.96,3762224849.0
NLD,2015,4693483533.44,4759559991.0
NLD,2016,5610609019.05,6011626551.51
NLD,2017,5991264361.93,7098906923.5
NLD,2018,5893497104.9,7085098926.14
NLD,2019,6403949028.48,6882619868.81
NLD,2020,6942433861.3,6995473585.37
NLD,2021,7300802782.26,7682035681.84
NOR,2002,50401820.45,16755961.0
NOR,2003,69805183.74,20904231.0
NOR,2004,89084497.75,23474304.0
NOR,2005,103216245.22,32697929.0
NOR,2006,116553022.81,38060833.0
NOR,2007,142136478.37,49149307.0
NOR,2008,176533866.51,93780535.0
NOR,2009,167556385.33,51429331.0
NOR,2010,312591570.0,74093626.0
NOR,2011,243942781.0,89778406.0
NOR,2012,387352961.0,125774324.0
NOR,2013,399756844.0,109133894.0
NOR,2014,401582531.0,117243307.0
NOR,2015,341493796.16,103406256.0
NOR,2016,391902596.0,117747723.02
NOR,2017,546138992.41,115364743.9
NOR,2018,591810047.33,115070008.08
NOR,2019,723396574.94,129542867.36
NOR,2020,864304544.26,216793059.11
NOR,2021,962063495.74,135132764.64
NPL,2002,0,771050.0
NPL,2003,2058763.0,927174.0
NPL,2004,0,1151367.0
NPL,2005,0,1620802.0
NPL,2006,0,1365466.0
NPL,2007,0,1419795.0
NPL,2008,0,2211151.0
NPL,2009,4690381.0,0
NPL,2010,6199346.0,2284743.0
NPL,2011,27804259.0,0
NPL,2012,17980541.0,9170957.0
NPL,2013,33671728.0,23416325.0
NPL,2014,55040678.0,27703525.0
NPL,2015,42375846.0,24241142.0
NPL,2016,68929105.38,33714925.25
NPL,2017,91007158.76,44127476.4
NPL,2018,118126117.35,0
NPL,2019,88570355.29,0
NPL,2020,63150928.26,0
NPL,2021,77546752.89,0
NZL,2002,34065980.0,21186277.0
NZL,2003,41037286.0,24972578.0
NZL,2004,72418674.0,46853322.0
NZL,2005,72102015.0,47493864.0
NZL,2006,95590406.0,54134317.0
NZL,2007,99592546.0,67051420.0
NZL,2008,118601156.0,76641767.0
NZL,2009,97293937.0,70504083.0
NZL,2010,162327430.1,122644705.0
NZL,2011,202629335.73,151377389.0
NZL,2012,263789663.47,183981092.0
NZL,2013,380400003.54,273899146.0
NZL,2014,409198253.71,315858240.0
NZL,2015,424367050.78,324986556.0
NZL,2016,455760506.11,359910904.97
NZL,2017,589906292.47,457240053.5
NZL,2018,638984218.68,504180668.01
NZL,2019,696227119.02,542653827.64
NZL,2020,626138696.63,498795796.08
NZL,2021,913608315.73,701972594.25
OMN,2002,1031448.0,679572.0
OMN,2003,1757305.0,537635.0
OMN,2004,1954980.0,2114504.0
OMN,2005,1221586.0,3166275.0
OMN,2006,5511178.0,5773546.0
OMN,2007,7559531.0,8416545.0
OMN,2008,8034134.0,7366187.0
OMN,2009,8647905.0,7413129.0
OMN,2010,11127438.0,7660814.0
OMN,2011,17788745.0,18120432.0
OMN,2012,25941662.0,13424764.0
OMN,2013,23990422.0,13267358.0
OMN,2014,60836499.08,39323394.0
OMN,2015,105473270.09,33246311.0
OMN,2016,117454080.46,28864606.89
OMN,2017,73629559.04,40852956.9
OMN,2018,58894051.92,0
OMN,2019,27404621.72,0
OMN,2020,41487590.54,0
OMN,2021,37961973.93,0
PAK,2002,0,21512895.0
PAK,2003,11061721.0,23099718.0
PAK,2004,16676723.0,39739729.0
PAK,2005,18787282.0,42362551.0
PAK,2006,34967722.0,65490300.0
PAK,2007,35745090.0,82259478.0
PAK,2008,37903823.0,96033551.0
PAK,2009,56826476.0,110405264.0
PAK,2010,76509222.0,133598910.0
PAK,2011,112010350.0,168412630.0
PAK,2012,97975828.0,174790045.0
PAK,2013,108301607.0,187325938.0
PAK,2014,146212599.0,282460010.0
PAK,2015,226986213.0,419749951.0
PAK,2016,280327276.0,435625445.63
PAK,2017,435797028.59,494681854.8
PAK,2018,351198126.51,403741938.4
PAK,2019,480174313.97,358298840.89
PAK,2020,437951683.58,396858657.0
PAK,2021,577396817.62,598005536.1
PAN,2002,67123.0,13336834.0
PAN,2003,226222.0,13948602.0
PAN,2004,522637.0,44693549.0
PAN,2005,457348.0,42860198.0
PAN,2006,74090913.0,77849707.0
PAN,2007,89039509.0,117955883.0
PAN,2008,132157552.0,164537774.0
PAN,2009,123741230.0,135305709.0
PAN,2010,163155360.0,173758121.0
PAN,2011,242906372.0,227433484.0
PAN,2012,284270753.0,237248450.0
PAN,2013,321224888.0,234515670.0
PAN,2014,300306354.0,271986153.0
PAN,2015,312810725.0,268848827.0
PAN,2016,335475250.0,259531613.29
PAN,2017,412033633.0,325012084.7
PAN,2018,329568742.0,265019411.65
PAN,2019,467488184.0,337493766.63
PAN,2020,279685207.0,309230053.05
PAN,2021,48041203.0,462193192.98
PER,2002,3181712.0,1242716.0
PER,2003,4689461.0,2486922.0
PER,2004,10349487.0,6065796.0
PER,2005,15795309.0,8125371.0
PER,2006,19753950.0,12580692.0
PER,2007,26565409.0,16470866.0
PER,2008,44074172.0,35696945.0
PER,2009,42802676.0,25597582.0
PER,2010,62966269.98,38335748.0
PER,2011,102492267.93,76249728.0
PER,2012,148296371.39,100591952.0
PER,2013,180314397.65,109792222.0
PER,2014,265224379.15,186889626.0
PER,2015,402698174.22,238235113.0
PER,2016,379020437.39,277474580.1
PER,2017,402059347.83,330439013.6
PER,2018,353114401.38,250166285.65
PER,2019,491689854.82,341370014.29
PER,2020,471704370.66,303199905.2
PER,2021,838744408.9,560026636.02
PHL,2002,295330387.0,315220575.0
PHL,2003,319323373.0,340003344.0
PHL,2004,465787009.0,498555547.0
PHL,2005,834576082.0,828968493.0
PHL,2006,723235088.0,782833475.0
PHL,2007,906458066.0,965138742.0
PHL,2008,1800733700.0,1824665694.0
PHL,2009,1401718464.0,1461857757.0
PHL,2010,1754068057.0,1706401286.0
PHL,2011,911685405.0,1535312982.0
PHL,2012,1021136457.0,1871461816.0
PHL,2013,870845194.0,1732313379.0
PHL,2014,1347809449.0,2310333489.0
PHL,2015,1273130420.0,2016400548.0
PHL,2016,1982274479.0,2219874628.81
PHL,2017,2802589162.0,2833417324.1
PHL,2018,3225057820.47,3464941934.0
PHL,2019,3860033335.0,3734029201.0
PHL,2020,3337764288.0,3563388565.99
PHL,2021,4469488399.0,4579179310.78
PLW,2003,0,523390.0
PLW,2004,0,39925.0
PLW,2005,0,90208.0
PLW,2007,87965.0,0
PLW,2008,50285.0,0
PLW,2009,1.0,0
PLW,2010,8200.0,0
PLW,2011,37.0,0
PLW,2012,93673.0,0
PLW,2013,118759.0,0
PLW,2014,202118.0,0
PLW,2015,914703.0,0
PLW,2016,182995.0,0
PLW,2017,262740.71,0
PLW,2018,500068.17,0
PNG,2002,230913.0,395040.0
PNG,2003,238220.0,2086058.0
PNG,2004,16726392.0,3954474.0
PNG,2005,0,10193231.0
PNG,2006,0,7839645.0
PNG,2007,0,14732161.0
PNG,2008,0,25659838.0
PNG,2009,0,30029145.0
PNG,2010,0,15616706.0
PNG,2011,41787286.0,24711106.0
PNG,2012,40049647.0,29531182.0
PNG,2013,0,18097859.0
PNG,2014,0,79971511.0
PNG,2015,0,126691030.0
PNG,2016,0,129223525.95
PNG,2017,0,255508607.4
PNG,2019,77267367.13,0
PNG,2020,69965601.89,0
PNG,2021,48307047.43,0
POL,2002,119137000.0,67892739.0
POL,2003,128745000.0,83633569.0
POL,2004,167639672.0,82171808.0
POL,2005,191300594.0,81789466.0
POL,2006,259159683.0,160126762.0
POL,2007,375347426.0,220881665.0
POL,2008,529805340.0,266662319.0
POL,2009,418305290.0,185308326.0
POL,2010,508787794.0,241222170.0
POL,2011,779652453.0,445513605.0
POL,2012,813594849.0,328165106.0
POL,2013,1142266829.0,350770344.0
POL,2014,1288211231.0,509060702.0
POL,2015,1510008027.0,585158080.0
POL,2016,1649982492.0,597612619.83
POL,2017,1912850665.0,774505357.0
POL,2018,2951168623.0,1334961737.69
POL,2019,2865796740.0,1500932485.11
POL,2020,3288295955.0,1773430601.64
POL,2021,4073704390.0,2066904239.74
PRT,2002,7915795.0,5571201.0
PRT,2003,12942370.0,10414428.0
PRT,2004,16547273.0,16201443.0
PRT,2005,20843198.0,22911066.0
PRT,2006,26405295.0,32796645.0
PRT,2007,44223697.0,52115739.0
PRT,2008,68402831.0,85247834.0
PRT,2009,69263591.0,93173987.0
PRT,2010,83832746.0,94731552.0
PRT,2011,135098833.0,153030468.0
PRT,2012,179532172.0,173337007.0
PRT,2013,260707397.0,245029074.0
PRT,2014,247101357.0,272696890.0
PRT,2015,257321503.97,287903762.0
PRT,2016,276805484.79,292071784.87
PRT,2017,319395816.27,330621499.3
PRT,2018,419416067.44,398619645.75
PRT,2019,403050109.94,395080492.72
PRT,2020,358370132.02,375632019.58
PRT,2021,530608260.11,564721675.46
PRY,2002,371376.0,269294.0
PRY,2003,408651.0,313888.0
PRY,2004,558114.0,444254.0
PRY,2005,1248989.0,1390511.0
PRY,2006,2933932.0,2310832.0
PRY,2007,2906193.0,3338964.0
PRY,2008,7176157.0,7371946.0
PRY,2009,5065420.0,3493840.0
PRY,2010,6859564.0,7147472.0
PRY,2011,13773383.0,13448305.0
PRY,2012,11254802.0,10444417.0
PRY,2013,11382687.0,10440476.0
PRY,2014,27103066.0,27256580.0
PRY,2015,50286413.0,30255145.0
PRY,2016,30696303.0,26691188.93
PRY,2017,61347415.0,38739221.5
PRY,2018,42307086.0,24861069.3
PRY,2019,76461239.0,50715519.74
PRY,2020,76185000.0,54556247.98
PRY,2021,126096635.0,67760027.06
PSE,2007,209307.23,0
PSE,2008,1623055.34,0
PSE,2009,3463394.94,0
PSE,2010,3186038.86,0
PSE,2011,4803690.0,0
PSE,2012,5809984.0,0
PSE,2013,5883311.0,0
PSE,2014,7204213.0,0
PSE,2015,8616775.0,0
PSE,2016,8918552.0,0
PSE,2017,9132445.1,0
PSE,2018,14273610.69,0
PSE,2019,15110357.94,0
PSE,2020,14819091.32,0
PSE,2021,15929214.32,0
PYF,2002,602749.0,26420.0
PYF,2003,886527.0,0
PYF,2004,1096503.0,0
PYF,2005,1337566.0,241414.0
PYF,2006,1478464.0,0
PYF,2007,1814570.0,0
PYF,2008,2097261.0,0
PYF,2009,2695367.0,0
PYF,2010,2412206.0,0
PYF,2011,2218704.0,0
PYF,2012,5903618.0,0
PYF,2013,8472866.0,0
PYF,2014,8589649.0,0
PYF,2015,8309273.0,0
PYF,2016,9758057.35,0
PYF,2017,21450385.21,0
PYF,2018,17110979.8,0
PYF,2019,21520467.07,0
PYF,2020,14919431.23,0
PYF,2021,22224444.6,0
QAT,2002,1492532.0,320790.0
QAT,2003,1590037.79,185461.0
QAT,2004,1915953.1,500499.0
QAT,2005,5906464.0,4352679.0
QAT,2006,29679757.0,15713346.0
QAT,2007,42622018.0,16742994.0
QAT,2008,50136734.0,19527583.0
QAT,2009,0,26284887.0
QAT,2010,28215136.0,10008119.0
QAT,2011,0,17318030.0
QAT,2012,107197710.89,18569018.0
QAT,2013,187573477.23,15211964.0
QAT,2014,254135447.0,36582433.0
QAT,2015,278763461.84,42075464.0
QAT,2016,275409895.28,30353515.29
QAT,2017,268195196.09,52839169.4
QAT,2018,244607048.28,79836993.06
QAT,2019,246933973.39,133261203.43
QAT,2020,499945806.92,375896424.57
QAT,2021,229677205.93,85028940.93
ROU,2002,14193757.36,10566245.0
ROU,2003,17154574.52,11815975.0
ROU,2004,21671676.39,14419745.0
ROU,2005,28413861.5,15501360.0
ROU,2006,45166023.92,20548144.0
ROU,2007,37905069.73,32317247.0
ROU,2008,66364301.51,77600795.0
ROU,2009,85760283.04,76623465.0
ROU,2010,96734052.0,77667819.0
ROU,2011,96308375.0,74434034.0
ROU,2012,104053913.0,80605700.0
ROU,2013,81441391.0,71513377.0
ROU,2014,89509286.0,99228075.0
ROU,2015,97466969.0,102173644.0
ROU,2016,111374632.0,97208588.97
ROU,2017,168357985.19,119562997.4
ROU,2018,169890779.87,146825029.16
ROU,2019,207588804.71,193902030.46
ROU,2020,224167200.88,220067605.4
ROU,2021,227251257.38,211222147.73
RUS,2002,81415726.0,187361455.0
RUS,2003,77089607.0,159613210.0
RUS,2004,100536546.0,215816388.0
RUS,2005,174080682.0,251855124.0
RUS,2006,349745768.0,413211491.0
RUS,2007,522146342.0,458451778.0
RUS,2008,851020524.0,671955189.0
RUS,2009,693461733.0,414892128.0
RUS,2010,1110810579.0,829700871.0
RUS,2011,1722183028.0,1287323795.0
RUS,2012,2273413057.0,1617853355.0
RUS,2013,2596994747.0,1921169052.0
RUS,2014,2295705205.0,1724910620.0
RUS,2015,2055373843.0,1438336839.0
RUS,2016,2516944882.19,1616085663.54
RUS,2017,3432379151.07,2165650057.6
RUS,2018,3624193117.19,2446399702.78
RUS,2019,3783262556.01,2667593147.46
RUS,2020,4045348565.23,2849201366.0
RUS,2021,4893324139.31,3203484313.27
RWA,2002,1617667.0,220692.0
RWA,2003,344815.0,0
RWA,2004,1341602.0,452073.0
RWA,2005,322355.0,1297784.0
RWA,2006,1043405.0,2525773.0
RWA,2007,156934.0,2408425.0
RWA,2008,29517.0,0
RWA,2009,5688626.0,7717561.0
RWA,2010,31438498.14,11256163.0
RWA,2011,495303.04,0
RWA,2012,3329800.98,0
RWA,2013,21488111.24,13734065.0
RWA,2014,712185.52,331193.0
RWA,2015,10412687.87,0
RWA,2016,1005609.33,0
RWA,2017,630563.52,0
RWA,2018,1233491.62,0
RWA,2019,8007217.85,0
RWA,2020,4267013.12,0
RWA,2021,6490617.09,0
SAU,2002,13914951.0,17965920.0
SAU,2003,16660021.0,17030406.0
SAU,2004,22634695.0,21883578.0
SAU,2005,38591660.0,30448173.0
SAU,2006,55566685.0,49332993.0
SAU,2007,83306463.0,51466335.0
SAU,2008,136602571.0,118257300.0
SAU,2009,117459875.0,103880031.0
SAU,2010,152105790.0,143971442.0
SAU,2011,359288449.0,261720092.0
SAU,2012,1307592034.0,599066408.0
SAU,2013,2176066720.0,470935390.0
SAU,2014,2649098070.0,534232671.0
SAU,2015,3001771868.8,534044074.0
SAU,2016,1840111900.14,394082586.73
SAU,2017,1789427534.06,431924434.7
SAU,2018,1670537191.48,332498513.28
SAU,2019,1600813330.91,349964636.88
SAU,2020,1223354220.35,439156687.5
SAU,2021,1434538954.0,371081018.83
SDN,2012,27642103.0,28930491.0
SDN,2013,11970186.0,20756692.0
SDN,2014,18969565.7,27338254.0
SDN,2015,13576458.0,22407262.0
SDN,2016,11406928.0,24560419.88
SDN,2017,22035656.0,37379644.4
SDN,2018,13911478.0,0
SEN,2002,23707430.0,13761367.0
SEN,2003,22000902.0,33974859.0
SEN,2004,53751153.0,57165890.0
SEN,2005,76176609.0,41893559.0
SEN,2006,27279372.0,9483456.0
SEN,2007,14465330.0,9953706.0
SEN,2008,66316076.0,102549757.0
SEN,2009,80717531.0,107155398.0
SEN,2010,52488597.38,80345942.0
SEN,2011,120735721.0,190245590.0
SEN,2012,29539123.0,91228608.0
SEN,2013,25522451.0,43183712.0
SEN,2014,17505425.0,55369590.0
SEN,2015,8404216.0,39592368.0
SEN,2016,4218807.0,26868975.62
SEN,2017,8564060.28,38643655.2
SEN,2018,6060350.22,25860051.29
SEN,2019,26906527.98,52562502.85
SEN,2020,44273869.15,38806701.01
SEN,2021,12511200.61,30301545.24
SGP,2002,937343995.0,961126051.0
SGP,2003,1024794157.0,1024708986.0
SGP,2004,1401558633.0,1485257337.0
SGP,2005,1816551486.0,1916973034.0
SGP,2006,1651564766.0,1658841751.0
SGP,2007,2142544205.0,2234386420.0
SGP,2008,2431456711.0,2713824006.0
SGP,2009,2318679075.0,2075621161.0
SGP,2010,1608381913.3,2121313598.0
SGP,2011,1658189871.49,2149252194.0
SGP,2012,2245854110.47,2367682539.0
SGP,2013,3057388367.96,2691473638.0
SGP,2014,3200066924.89,2942039930.0
SGP,2015,3597200834.17,3256607245.0
SGP,2016,3002346173.51,2419889198.94
SGP,2017,3356055925.8,2979172320.1
SGP,2018,3466519467.9,3195876740.12
SGP,2019,3646547152.34,3174304977.65
SGP,2020,4010905309.28,3009332682.11
SGP,2021,4380530904.84,3967504129.5
SLB,2002,5232.0,12373.0
SLB,2003,7167.0,2055416.0
SLB,2004,27267.0,53676.0
SLB,2005,71557.0,63195.0
SLB,2006,172962.0,323781.0
SLB,2007,152411.0,485172.0
SLB,2008,374822.0,0
SLB,2009,1081523.3,0
SLB,2010,5032887.0,9890097.0
SLB,2011,2399877.3,0
SLB,2012,456432.61,0
SLB,2013,507685.0,0
SLB,2014,1016189.01,0
SLB,2015,5707610.0,9988793.0
SLB,2016,29325798.0,25703415.2
SLB,2017,33538878.67,16794232.5
SLB,2018,27031363.23,0
SLE,2002,25438.0,690887.0
SLE,2003,0,495835.0
SLE,2004,0,2373840.0
SLE,2005,0,7946503.0
SLE,2006,0,14122349.0
SLE,2007,0,8440933.0
SLE,2008,0,25659349.0
SLE,2009,0,31511254.0
SLE,2010,0,19149365.0
SLE,2011,0,38109197.0
SLE,2012,0,16437374.0
SLE,2013,0,14286237.0
SLE,2014,842844.0,25722497.0
SLE,2015,97527.0,14581910.0
SLE,2016,11154948.0,17223552.96
SLE,2017,11038870.89,18521988.5
SLE,2018,9955104.76,0
SLV,2002,769138.16,1076470.0
SLV,2003,691567.36,482086.0
SLV,2004,1167441.13,1396119.0
SLV,2005,2793517.1,1448837.0
SLV,2006,3842776.85,997602.0
SLV,2007,5213027.11,1749778.0
SLV,2008,7916190.76,4327034.0
SLV,2009,8804065.88,0
SLV,2010,8808833.73,3836150.0
SLV,2011,15919516.09,5689232.0
SLV,2012,18376841.99,6349744.0
SLV,2013,25151805.46,0
SLV,2014,36987960.89,12824876.0
SLV,2015,56110450.58,14575676.0
SLV,2016,59046593.67,19144718.26
SLV,2017,72854440.49,32448186.8
SLV,2018,53789239.88,0
SLV,2019,82123030.99,0
SLV,2020,99591555.09,0
SLV,2021,155477447.14,0
SRB,2006,28170053.0,0
SRB,2007,50485360.0,0
SRB,2008,75365748.0,0
SRB,2009,55153631.0,5203807.0
SRB,2010,53535349.0,9082633.0
SRB,2011,53889953.0,0
SRB,2012,67736177.0,0
SRB,2013,76459653.0,0
SRB,2014,88107565.0,0
SRB,2015,105275316.0,0
SRB,2016,142340183.0,0
SRB,2017,179352910.0,11797448.1
SRB,2018,206182681.0,0
SRB,2019,214894781.0,0
SRB,2020,225474277.0,0
SRB,2021,232108892.0,0
STP,2002,0,72995.0
STP,2003,0,34487.0
STP,2004,356886.0,0
STP,2005,1443842.0,7156.0
STP,2006,623442.0,0
STP,2010,166.0,0
STP,2012,794419.0,0
STP,2015,45485.0,0
STP,2017,80109.69,0
STP,2018,135867.21,0
STP,2019,355725.69,0
STP,2020,322096.89,0
STP,2021,187578.05,0
SUR,2002,0,263668.0
SUR,2003,42211.0,182948.0
SUR,2004,147469.0,1348161.0
SUR,2005,141486.0,527572.0
SUR,2006,420937.0,1943091.0
SUR,2007,420150.0,1572717.0
SUR,2008,451182.0,1953768.0
SUR,2009,398007.0,0
SUR,2010,553113.0,3312335.0
SUR,2011,426076.0,0
SUR,2012,568019.0,0
SUR,2013,3508168.0,0
SUR,2014,972195.0,2251274.0
SUR,2015,828755.66,0
SUR,2016,580733.8,0
SUR,2017,798233.21,1744463.5
SUR,2018,2745558.48,0
SUR,2019,2236764.91,0
SUR,2020,940904.57,0
SUR,2021,1596490.26,0
SVK,2002,16704396.0,7253994.0
SVK,2003,20255605.0,8210543.0
SVK,2004,22005632.0,8619666.0
SVK,2005,24401145.0,11658140.0
SVK,2006,38514906.0,23068199.0
SVK,2007,82127140.0,71480274.0
SVK,2008,130936769.0,109809967.0
SVK,2009,143831927.0,89803560.0
SVK,2010,212080309.69,111378158.0
SVK,2011,299877853.5,156902383.0
SVK,2012,618794293.09,290935399.0
SVK,2013,1723393014.39,391940771.0
SVK,2014,2528542896.05,370488828.0
SVK,2015,2530217891.34,275550684.0
SVK,2016,3216410815.77,416720716.11
SVK,2017,4438325502.46,703322243.3
SVK,2018,5422600791.73,1028174941.76
SVK,2019,4659025483.37,912881012.16
SVK,2020,4279233250.77,1164815685.7
SVK,2021,4766110300.92,1235722292.38
SVN,2002,8279238.0,2175634.0
SVN,2003,10929507.0,2230173.0
SVN,2004,14872478.0,6969284.0
SVN,2005,19551910.0,8892043.0
SVN,2006,24031856.0,11517321.0
SVN,2007,34155751.0,18087893.0
SVN,2008,46711905.0,20651915.0
SVN,2009,39985085.0,17755659.0
SVN,2010,46094161.0,24529042.0
SVN,2011,58364036.0,24747262.0
SVN,2012,46203197.0,35445672.0
SVN,2013,56448621.0,44325063.0
SVN,2014,99238908.0,102128474.0
SVN,2015,128583869.0,196478851.0
SVN,2016,133618942.21,264509642.35
SVN,2017,141714609.83,286203515.5
SVN,2018,164732276.73,291472842.15
SVN,2019,171990189.73,342235202.0
SVN,2020,196710545.27,283970551.24
SVN,2021,312112454.22,439945609.01
SWE,2002,80752595.0,62370143.0
SWE,2003,110357636.0,89970915.0
SWE,2004,127762325.0,108547849.0
SWE,2005,141627746.0,133583843.0
SWE,2006,178047876.0,170964850.0
SWE,2007,215703099.0,202356022.0
SWE,2008,243384320.0,224896287.0
SWE,2009,223900753.0,204621272.0
SWE,2010,282299825.0,233221185.0
SWE,2011,407955566.0,427363083.0
SWE,2012,703317839.92,673706655.0
SWE,2013,979660897.53,905338849.0
SWE,2014,987653900.66,961093816.0
SWE,2015,943986699.45,936220268.0
SWE,2016,1027895661.71,914702530.52
SWE,2017,1170567939.32,970572121.0
SWE,2018,1267105583.89,1157248463.57
SWE,2019,1195700043.19,1185836391.52
SWE,2020,1388347355.42,1126650841.9
SWE,2021,1540651420.39,1198981916.09
SWZ,2002,0,7373596.0
SWZ,2004,0,4037277.0
SWZ,2005,176486.0,1945222.0
SWZ,2008,127865.03,5497394.0
SWZ,2009,108034.27,0
SWZ,2010,1043671.74,5521099.0
SWZ,2011,1263609.28,4067586.0
SWZ,2012,406210.12,0
SWZ,2013,1051946.77,0
SWZ,2014,912209.74,0
SWZ,2015,603790.69,0
SWZ,2016,259030.47,0
SWZ,2017,266220.09,0
SWZ,2018,645500.32,0
SWZ,2019,458783.55,0
SWZ,2020,832045.82,0
SWZ,2021,1092461.2,0
SYC,2002,20136.0,244162.0
SYC,2003,228356.37,173150.0
SYC,2004,731559.15,305938.0
SYC,2005,844487.02,0
SYC,2006,1204440.36,484480.0
SYC,2007,893924.71,0
SYC,2008,1448079.25,0
SYC,2009,594923.48,0
SYC,2010,1062649.59,0
SYC,2011,1757076.48,0
SYC,2012,2865413.98,0
SYC,2013,3249043.71,0
SYC,2014,2849165.1,798.0
SYC,2015,2029957.86,0
SYC,2016,1577712.59,0
SYC,2017,1577138.35,0
SYC,2018,1793379.89,0
SYC,2019,2190720.15,0
SYC,2020,2539121.76,0
SYC,2021,1872358.87,0
SYR,2002,7476537.0,1297630.0
SYR,2003,19362904.0,3609090.0
SYR,2004,0,2764809.0
SYR,2005,9032418.0,9358062.0
SYR,2006,7918566.0,11546817.0
SYR,2007,11510569.0,17276402.0
SYR,2008,15091317.0,43812343.0
SYR,2009,32644727.0,49381433.0
SYR,2010,19088974.0,33674556.0
SYR,2011,0,36386252.0
SYR,2012,0,42964715.0
SYR,2013,0,23785869.0
SYR,2014,0,34949104.0
SYR,2015,0,23510059.0
SYR,2016,0,32193143.85
SYR,2017,0,40922209.4
TCA,2002,0,11424.0
TCA,2005,0,5374.0
TGO,2002,211285.0,1375198.0
